Dist Code,Year,State Code,State Name,Dist Name,Crop,Area_ha,Yield_kg_per_ha,Soil_Test_N_ppm,Soil_Test_P_ppm,Soil_Test_K_ppm,Soil_Nutrient_Index,Total_N_kg,Total_P_kg,Total_K_kg,Temperature_C,Humidity_%,pH,Rainfall_mm,Wind_Speed_m_s,Solar_Radiation_MJ_m2_day
36,1997,6,Madhya Pradesh,Khandwa / East Nimar,maize,4700,1838.29638,7.817669177,23.17460262,177.5199081,0.393,205199.838,91199.928,129199.898,23.54280359,66.09743682,6,718.9477469,2.5,20
36,1997,6,Madhya Pradesh,Khandwa / East Nimar,chickpea,20900,855.8929059,14.11187889,20.12204366,205.8637214,0.373,293398.38,162999.1,293398.38,20.00221989,53.45325236,6.5,647.4583287,1.5,16
36,1997,6,Madhya Pradesh,Khandwa / East Nimar,cotton,133000,108.2809118,16.93846801,8.673244805,148.2291435,0.24,365025.15,162233.4,365025.15,24.9111323,68.24835856,6,700.7702974,3,22
36,1998,6,Madhya Pradesh,Khandwa / East Nimar,rice,23400,978.4333497,19.1758775,5.427686312,160.0263768,0.263,577500.3,277200.144,508200.264,25.98576794,77.8529518,6.5,1289.517739,2,18
36,1998,6,Madhya Pradesh,Khandwa / East Nimar,maize,5300,1726.077995,29.23088497,18.56854254,150.6504479,0.35,221400.027,98400.012,139400.017,23.66720641,75.28784349,6,689.7430728,2.5,20
36,1998,6,Madhya Pradesh,Khandwa / East Nimar,chickpea,22000,763.0258524,32.02245163,12.18253712,151.4681736,0.322,316800,176000,316800,18.79774689,62.29620149,6.5,451.0386009,1.5,16
36,1998,6,Madhya Pradesh,Khandwa / East Nimar,cotton,133900,75.95069765,24.67602496,11.44240749,282.6263589,0.363,314820.324,139920.144,314820.324,30.33183304,64.01023988,6,576.788807,3,22
36,1999,6,Madhya Pradesh,Khandwa / East Nimar,rice,23500,1167.723739,0,23.91260843,104.5339744,0.236,680001.875,326400.9,598401.65,21.66647319,85.48987075,6.5,1047.482862,2,18
36,1999,6,Madhya Pradesh,Khandwa / East Nimar,maize,6400,2081.091579,9.464342556,16.42415403,35.43901657,0.201,307800,136800,193800,19.01048771,72.10184939,6,760.1228379,2.5,20
36,1999,6,Madhya Pradesh,Khandwa / East Nimar,chickpea,22600,939.5449061,18.10056813,10.38907381,125.4857537,0.212,347399.064,192999.48,347399.064,20.27319479,59.9013669,6.5,582.4903283,1.5,16
36,1999,6,Madhya Pradesh,Khandwa / East Nimar,cotton,105600,112.4175484,22.46933878,41.75212218,302.2256194,0.579,312919.2,139075.2,312919.2,28.05077056,67.55856932,6,762.6266085,3,22
36,2000,6,Madhya Pradesh,Khandwa / East Nimar,rice,23200,537.7751935,0,19.31985085,205.8710786,0.292,342501.6,164400.768,301401.408,23.56685302,82.72129015,6.5,1258.078861,2,18
36,2000,6,Madhya Pradesh,Khandwa / East Nimar,maize,7100,1361.090909,29.04949,11.6925658,104.5775055,0.267,307799.271,136799.676,193799.541,23.61918887,64.52804306,6,645.1087668,2.5,20
36,2000,6,Madhya Pradesh,Khandwa / East Nimar,chickpea,7600,738.8791736,11.54473028,10.89254197,57.57642168,0.176,89999.352,49999.64,89999.352,21.06178863,71.79094274,6.5,651.1271322,1.5,16
36,2000,6,Madhya Pradesh,Khandwa / East Nimar,cotton,99500,58.11118116,12.39867893,5.974836594,154.4916325,0.239,159309.45,70804.2,159309.45,29.71627814,65.3382156,6,625.2714637,3,22
36,2001,6,Madhya Pradesh,Khandwa / East Nimar,rice,22800,655.5106778,6.595463085,11.01929859,96.71534781,0.213,437497.8,209998.944,384998.064,24.75372713,80.43822178,6.5,1260.172048,2,18
36,2001,6,Madhya Pradesh,Khandwa / East Nimar,maize,8700,2525.00005,22.95261227,30.96931137,247.9500995,0.483,564300.27,250800.12,355300.17,23.20516054,61.2144083,6,550.3990276,2.5,20
36,2001,6,Madhya Pradesh,Khandwa / East Nimar,chickpea,16800,774.5536908,2.242858373,7.470596094,127.172048,0.166,268198.56,148999.2,268198.56,19.10869939,60.64267788,6.5,576.4857362,1.5,16
36,2001,6,Madhya Pradesh,Khandwa / East Nimar,cotton,103800,111.628428,18.41001744,2.717227489,91.5451861,0.203,283230.756,125880.336,283230.756,32.10763738,65.85905251,6,722.032849,3,22
36,2002,6,Madhya Pradesh,Khandwa / East Nimar,rice,20700,782.0476575,29.44444514,13.12689913,170.6441731,0.322,392497.875,188398.98,345398.13,23.37490846,74.25099253,6.5,1154.676349,2,18
36,2002,6,Madhya Pradesh,Khandwa / East Nimar,maize,9300,3019.544093,30.01939495,19.51737627,166.4068399,0.343,672300.162,298800.072,423300.102,26.21059486,64.80218597,6,808.4888869,2.5,20
36,2002,6,Madhya Pradesh,Khandwa / East Nimar,chickpea,19200,951.4430436,22.73262474,16.96764311,22.82215312,0.24,324000,180000,324000,20.06977589,55.50352415,6.5,706.4681765,1.5,16
36,2002,6,Madhya Pradesh,Khandwa / East Nimar,cotton,107600,100.4710528,49.0142516,4.203982011,83.97160713,0.223,281891.556,125285.136,281891.556,25.24897822,63.52452205,6,669.4815219,3,22
36,2003,6,Madhya Pradesh,Khandwa / East Nimar,rice,19200,1047.396818,29.94192384,20.16232773,17.48775911,0.222,507499.2,243599.616,446599.296,27.7361587,81.06649589,6.5,1288.707261,2,18
36,2003,6,Madhya Pradesh,Khandwa / East Nimar,maize,9300,2570.403147,33.35937702,21.12447995,199.3236559,0.409,642600.054,285600.024,404600.034,22.25180278,68.88508724,6,869.9727865,2.5,20
36,2003,6,Madhya Pradesh,Khandwa / East Nimar,chickpea,18300,951.6880041,13.04686204,10.46513797,110.1034671,0.217,288001.008,160000.56,288001.008,21.7022482,61.51376529,6.5,526.2192742,1.5,16
36,2003,6,Madhya Pradesh,Khandwa / East Nimar,cotton,107800,153.5744999,20.3958628,7.254536591,99.13645831,0.197,370985.076,164882.256,370985.076,30.44771184,68.376376,6,442.5669153,3,22
36,2004,6,Madhya Pradesh,Khandwa / East Nimar,rice,16460,821.1382879,32.14323979,15.56314827,184.7765729,0.344,357498.855,171599.4504,314598.9924,25.67591111,82.71444021,6.5,1202.255387,2,18
36,2004,6,Madhya Pradesh,Khandwa / East Nimar,maize,9800,1800.609299,23.18783561,20.41218979,212.0280015,0.403,463589.784,206039.904,291889.864,20.81551831,71.82050719,6,924.0426961,2.5,20
36,2004,6,Madhya Pradesh,Khandwa / East Nimar,chickpea,17520,941.4107192,4.378570432,7.085761493,133.7682305,0.176,257579.7408,143099.856,257579.7408,21.95142676,61.42843462,6.5,712.9516341,1.5,16
36,2004,6,Madhya Pradesh,Khandwa / East Nimar,cotton,110160,115.6817276,16.6569965,10.15019255,251.6173582,0.344,379612.4616,168716.6496,379612.4616,28.00151101,66.44595312,6,730.7372573,3,22
36,2005,6,Madhya Pradesh,Khandwa / East Nimar,rice,15650,956.4037538,48.83700741,14.29879424,146.8563777,0.389,356999.975,171359.988,314159.978,26.37171564,79.26618206,6.5,1142.61801,2,18
36,2005,6,Madhya Pradesh,Khandwa / East Nimar,maize,10340,1635.131494,28.59958453,7.914561492,142.9046306,0.259,531360.5022,236160.2232,334560.3162,17.69253885,66.70083961,6,870.6447505,2.5,20
36,2005,6,Madhya Pradesh,Khandwa / East Nimar,chickpea,16710,906.0513979,38.18696345,10.76770982,43.71857494,0.232,264960.1098,147200.061,264960.1098,20.89396343,59.53416821,6.5,466.1278795,1.5,16
36,2005,6,Madhya Pradesh,Khandwa / East Nimar,cotton,118750,146.5867338,14.96908479,15.86643815,92.31699949,0.248,492223.5,218766,492223.5,26.72282835,68.26576436,6,739.8276486,3,22
36,2006,6,Madhya Pradesh,Khandwa / East Nimar,rice,13400,670.3031054,53.33850939,4.773556756,59.23773946,0.294,343251.05,164760.504,302060.924,28.30661927,83.23742164,6.5,1299.389397,2,18
36,2006,6,Madhya Pradesh,Khandwa / East Nimar,maize,10850,1379.73827,18.38863443,27.42335061,158.3021056,0.364,386910.783,171960.348,243610.493,23.2461747,72.53934862,6,792.037534,2.5,20
36,2006,6,Madhya Pradesh,Khandwa / East Nimar,chickpea,16810,1072.510819,31.84960403,0,241.0387866,0.355,307439.4348,170799.686,307439.4348,20.47971549,57.62399816,6.5,492.6651446,1.5,16
36,2006,6,Madhya Pradesh,Khandwa / East Nimar,cotton,123560,148.1394787,27.49185613,28.41657806,204.7238515,0.453,548925.1848,243966.7488,548925.1848,28.97261999,63.91769106,6,693.5093869,3,22
36,2007,6,Madhya Pradesh,Khandwa / East Nimar,rice,12500,952.7246896,34.35521924,3.117498117,108.527066,0.264,234250,112440,206140,23.00311829,78.93677988,6.5,1233.938244,2,18
36,2007,6,Madhya Pradesh,Khandwa / East Nimar,maize,10100,1742.34997,41.47727673,39.1856152,67.83340244,0.433,504901.323,224400.588,317900.833,25.24651338,66.96469218,6,699.4419402,2.5,20
36,2007,6,Madhya Pradesh,Khandwa / East Nimar,chickpea,16500,746.2996762,20.39139897,8.976631339,94.15175874,0.242,241199.64,133999.8,241199.64,23.98274084,64.46973599,6.5,557.9674193,1.5,16
36,2007,6,Madhya Pradesh,Khandwa / East Nimar,cotton,120400,205.8064726,22.04812552,30.23008901,194.3402156,0.461,716053.716,318246.096,716053.716,28.78582702,55.79703427,6,783.8521318,3,22
36,2008,6,Madhya Pradesh,Khandwa / East Nimar,rice,12000,682.5570386,17.78212668,18.75972758,111.5959404,0.289,201249,96599.52,177099.12,28.18080714,90.11003887,6.5,1296.059262,2,18
36,2008,6,Madhya Pradesh,Khandwa / East Nimar,maize,9200,1644.682648,16.91788845,37.17825429,31.32140559,0.337,431999.892,191999.952,271999.932,20.8617036,80.36941976,6,812.2363227,2.5,20
36,2008,6,Madhya Pradesh,Khandwa / East Nimar,chickpea,17200,715.0317663,29.08911667,0,211.5208769,0.334,273599.712,151999.84,273599.712,18.40577287,60.25003638,6.5,518.0313568,1.5,16
36,2008,6,Madhya Pradesh,Khandwa / East Nimar,cotton,119400,197.9194284,11.74300429,7.7007492,217.5095245,0.289,517871.232,230164.992,517871.232,28.0818495,67.02600706,6,483.7769772,3,22
36,2009,6,Madhya Pradesh,Khandwa / East Nimar,rice,10400,793.6926085,31.31873218,8.568131371,66.67552466,0.199,214999.2,103199.616,189199.296,25.86988208,84.24581388,6.5,1227.892059,2,18
36,2009,6,Madhya Pradesh,Khandwa / East Nimar,maize,11200,1532.598855,20.58206306,5.83240806,65.41161204,0.177,423901.296,188400.576,266900.816,21.21202664,66.21031412,6,647.9060761,2.5,20
36,2009,6,Madhya Pradesh,Khandwa / East Nimar,chickpea,19600,1140.919181,29.86937029,8.256510335,172.1170153,0.279,316800.288,176000.16,316800.288,21.07553638,62.83801322,6.5,614.9028041,1.5,16
36,2009,6,Madhya Pradesh,Khandwa / East Nimar,cotton,120200,99.42483476,39.35109531,7.065595234,182.1910922,0.369,339111.846,150716.376,339111.846,28.61277896,71.59529659,6,636.9339524,3,22
36,2010,6,Madhya Pradesh,Khandwa / East Nimar,rice,8600,1359.223227,51.84515923,7.080722573,229.9628266,0.398,292501.05,140400.504,257400.924,23.00338645,70.98641142,6.5,1264.611089,2,18
36,2010,6,Madhya Pradesh,Khandwa / East Nimar,maize,12100,1943.646957,39.19809363,21.98274082,244.0497573,0.471,680398.488,302399.328,428399.048,23.03758603,62.79664191,6,687.792654,2.5,20
36,2010,6,Madhya Pradesh,Khandwa / East Nimar,chickpea,22100,918.4665459,20.62321051,10.08687296,190.0502173,0.336,331200.324,184000.18,331200.324,21.72705649,63.75098951,6.5,454.3020647,1.5,16
36,2010,6,Madhya Pradesh,Khandwa / East Nimar,cotton,114580,138.5749135,36.69434563,29.77940607,192.5205252,0.458,460522.2276,204676.5456,460522.2276,28.34293864,63.64959351,6,736.1438793,3,22
36,2011,6,Madhya Pradesh,Khandwa / East Nimar,rice,7600,1157.769594,17.19740334,13.8209214,194.9148428,0.324,234999.6,112799.808,206799.648,27.30529621,78.0668923,6.5,1195.755864,2,18
36,2011,6,Madhya Pradesh,Khandwa / East Nimar,maize,11200,1571.584379,39.99886389,12.09739905,186.5161156,0.325,464398.704,206399.424,292399.184,19.56519241,68.36415019,6,870.2286546,2.5,20
36,2011,6,Madhya Pradesh,Khandwa / East Nimar,chickpea,20200,1103.352515,12.33666197,26.47128688,81.68801147,0.276,381598.2,211999,381598.2,20.93590084,54.36514176,6.5,729.2564176,1.5,16
36,2011,6,Madhya Pradesh,Khandwa / East Nimar,cotton,114480,238.7152169,20.00927975,3.919926646,253.1589507,0.362,763621.668,339387.408,763621.668,25.65943859,62.94900937,6,652.1085424,3,22
36,2012,6,Madhya Pradesh,Khandwa / East Nimar,rice,5100,1442.916374,23.98005314,7.21567671,195.1301223,0.311,193250.475,92760.228,170060.418,22.77183728,73.39822619,6.5,1274.418519,2,18
36,2012,6,Madhya Pradesh,Khandwa / East Nimar,maize,14970,3273.641771,13.44388121,23.92733561,120.3459644,0.314,1500660.464,666960.2064,944860.2924,20.73813833,76.54361176,6,635.9994167,2.5,20
36,2012,6,Madhya Pradesh,Khandwa / East Nimar,chickpea,18540,1773.042744,0.300861143,6.139404095,123.1966782,0.161,536401.5048,298000.836,536401.5048,18.11587963,60.66631611,6.5,474.4863842,1.5,16
36,2012,6,Madhya Pradesh,Khandwa / East Nimar,cotton,108440,267.8099548,28.74886277,27.10357353,294.562053,0.548,819982.0728,364436.4768,819982.0728,26.90400836,65.53276379,6,699.37772,3,22
36,2013,6,Madhya Pradesh,Khandwa / East Nimar,rice,4880,776.8609491,42.46857207,4.977289335,125.7400576,0.327,98000.16,47040.0768,86240.1408,24.57169938,83.33321491,6.5,1162.144511,2,18
36,2013,6,Madhya Pradesh,Khandwa / East Nimar,maize,23600,3343.488833,10.60886532,3.661279586,17.86617208,0.144,1819530.972,808680.432,1145630.612,23.67430897,83.95106476,6,578.3920931,2.5,20
36,2013,6,Madhya Pradesh,Khandwa / East Nimar,chickpea,23130,1229.675776,26.07969182,5.475971987,140.7932841,0.239,470701.5138,261500.841,470701.5138,19.35768192,54.73754263,6.5,776.0554307,1.5,16
36,2013,6,Madhya Pradesh,Khandwa / East Nimar,cotton,99880,405.8458075,44.78094348,11.46422574,189.0494045,0.376,1210683.434,538081.5264,1210683.434,24.82874859,55.78889524,6,483.7445861,3,22
36,2014,6,Madhya Pradesh,Khandwa / East Nimar,rice,8000,1074.573427,35.51468842,13.73303653,158.8778207,0.361,250000,120000,220000,27.28013569,79.84656707,6.5,1152.85638,2,18
36,2014,6,Madhya Pradesh,Khandwa / East Nimar,maize,44000,3064.622937,28.79327943,13.54658677,78.30161062,0.214,3347997.84,1487999.04,2107998.64,20.32581973,60.8663588,6,892.4553524,2.5,20
36,2014,6,Madhya Pradesh,Khandwa / East Nimar,chickpea,50000,1544.906586,25.85985622,0,213.18815,0.317,1350000,750000,1350000,19.88255915,58.30668845,6.5,577.2448125,1.5,16
36,2014,6,Madhya Pradesh,Khandwa / East Nimar,cotton,133000,211.0679177,11.95317129,25.73958631,150.7246809,0.328,763015.68,339118.08,763015.68,28.89307301,69.37244151,6,758.7081222,3,22
36,2015,6,Madhya Pradesh,Khandwa / East Nimar,rice,7000,493.9552079,11.91113195,22.07732978,188.0111718,0.327,83249.25,39959.64,73259.34,25.39922084,87.63996278,6.5,1121.36631,2,18
36,2015,6,Madhya Pradesh,Khandwa / East Nimar,maize,39000,3205.611815,9.704409355,24.95313616,16.66687462,0.23,3294005.13,1464002.28,2074003.23,24.1883591,62.1711821,6,812.0086211,2.5,20
36,2015,6,Madhya Pradesh,Khandwa / East Nimar,chickpea,38000,994.8854439,11.34533793,32.62317589,125.2482747,0.342,845998.56,469999.2,845998.56,20.95800629,55.28363575,6.5,737.2852995,1.5,16
36,2015,6,Madhya Pradesh,Khandwa / East Nimar,cotton,96000,287.7106176,4.321671119,7.408451287,109.7786296,0.157,763032.96,339125.76,763032.96,26.27738084,66.81729666,6,651.6064717,3,22
36,2016,6,Madhya Pradesh,Khandwa / East Nimar,rice,8000,904.8475165,27.6597627,8.675849276,144.8432139,0.277,183250,87960,161260,29.35712435,83.76980818,6.5,1246.494883,2,18
36,2016,6,Madhya Pradesh,Khandwa / East Nimar,maize,49000,2349.246025,20.07862683,35.2589702,181.4918738,0.441,4023004.86,1788002.16,2533003.06,22.38866693,74.05402597,6,772.9924037,2.5,20
36,2016,6,Madhya Pradesh,Khandwa / East Nimar,chickpea,42000,993.8887209,24.87193347,23.38709906,129.3721584,0.385,989997.12,549998.4,989997.12,19.70531955,67.3755805,6.5,612.4355948,1.5,16
36,2016,6,Madhya Pradesh,Khandwa / East Nimar,cotton,105000,302.6013304,5.749607582,33.85581719,187.6061438,0.395,889367.85,395274.6,889367.85,29.92785085,68.64299302,6,746.0691526,3,22
36,2017,6,Madhya Pradesh,Khandwa / East Nimar,rice,5890,487.9653606,31.04541938,9.551269137,97.89882563,0.236,84499.4125,40559.718,74359.483,25.49890189,79.40063254,6.5,1076.294464,2,18
36,2017,6,Madhya Pradesh,Khandwa / East Nimar,maize,53860,2718.062874,26.34794772,27.08096166,179.2710431,0.448,4814093.515,2139597.118,3031095.917,22.79845639,75.30991624,6,691.779399,2.5,20
36,2017,6,Madhya Pradesh,Khandwa / East Nimar,chickpea,69510,1109.226285,33.11583622,20.82418754,146.460241,0.369,1240382.317,689101.287,1240382.317,24.984368,60.3490376,6.5,536.5709841,1.5,16
36,2017,6,Madhya Pradesh,Khandwa / East Nimar,cotton,105100,368.474063,26.95127618,33.24477012,125.7959304,0.399,822223.575,365432.7,822223.575,27.44975714,66.37359039,6,767.3357293,3,22
37,1966,6,Madhya Pradesh,Sehore,rice,7000,406.6600361,33.20262542,5.176226161,99.78134181,0.238,74999.75,35999.88,65999.78,24.36447821,77.52888342,6.5,1294.10198,2,18
37,1966,6,Madhya Pradesh,Sehore,maize,8000,610.1442842,22.51424094,10.53521628,185.1739129,0.291,162000,72000,102000,22.23315702,70.78377647,6,971.3399905,2.5,20
37,1966,6,Madhya Pradesh,Sehore,chickpea,66000,526.817959,14.11381149,20.29862777,157.4154492,0.255,647994.6,359997,647994.6,22.14303187,51.85185768,6.5,559.4182614,1.5,16
37,1966,6,Madhya Pradesh,Sehore,cotton,18000,56.45029644,5.12198377,16.34952348,195.9237788,0.249,27002.16,12000.96,27002.16,24.98693194,70.17364616,6,644.3740588,3,22
37,1967,6,Madhya Pradesh,Sehore,rice,7000,410.6020922,31.87859077,14.66258817,195.0431375,0.337,74999.75,35999.88,65999.78,21.06888822,74.95438159,6.5,1211.83943,2,18
37,1967,6,Madhya Pradesh,Sehore,maize,9000,1029.592034,18.54092429,13.93180274,153.6137725,0.305,243000,108000,153000,20.82576946,65.55969804,6,689.3418252,2.5,20
37,1967,6,Madhya Pradesh,Sehore,chickpea,54000,539.6300012,31.43520843,9.06978468,101.2584122,0.27,486000,270000,486000,16.73215408,48.36730116,6.5,695.5477379,1.5,16
37,1967,6,Madhya Pradesh,Sehore,cotton,16000,51.18311097,19.1789577,7.021885425,289.5134212,0.371,27000,12000,27000,27.1503373,60.887491,6,603.9506345,3,22
37,1968,6,Madhya Pradesh,Sehore,rice,6300,547.8841907,33.61732953,0,84.68168357,0.24,74999.925,35999.964,65999.934,26.00499939,75.20792562,6.5,1086.391497,2,18
37,1968,6,Madhya Pradesh,Sehore,maize,8500,592.7467353,22.13940783,11.79086685,86.45777069,0.225,135001.08,60000.48,85000.68,20.21850227,71.08640986,6,661.6844443,2.5,20
37,1968,6,Madhya Pradesh,Sehore,chickpea,38700,564.8571756,41.05600047,10.03763404,192.0698539,0.368,342002.736,190001.52,342002.736,17.14634685,53.52732024,6.5,532.652341,1.5,16
37,1968,6,Madhya Pradesh,Sehore,cotton,12500,74.44402834,42.66393833,7.267717806,107.7978642,0.265,27000,12000,27000,28.13867432,62.7797022,6,667.530275,3,22
37,1969,6,Madhya Pradesh,Sehore,rice,5800,427.2909331,14.65443469,7.184646197,150.8730911,0.245,70000.2,33600.096,61600.176,26.72508697,76.59956273,6.5,1122.726459,2,18
37,1969,6,Madhya Pradesh,Sehore,maize,7500,488.8789364,20.22771507,16.08377532,237.1717892,0.388,113400,50400,71400,18.61005312,61.19934317,6,694.4394194,2.5,20
37,1969,6,Madhya Pradesh,Sehore,chickpea,37400,686.4872032,32.04072887,17.59819188,20.1659762,0.254,442797.3,245998.5,442797.3,21.6404648,61.19057368,6.5,748.5036503,1.5,16
37,1969,6,Madhya Pradesh,Sehore,cotton,12400,51.85808782,32.95100122,49.11644792,17.77164799,0.397,18899.46,8399.76,18899.46,29.63461241,63.90380072,6,668.1560431,3,22
37,1970,6,Madhya Pradesh,Sehore,rice,6300,541.6828765,34.51317754,11.33623352,84.64745147,0.265,84999.6,40799.808,74799.648,26.9081702,80.19968315,6.5,1232.613387,2,18
37,1970,6,Madhya Pradesh,Sehore,maize,7400,1069.125353,31.82321325,41.51243979,186.6256259,0.544,199800,88800,125800,24.43696043,74.15096326,6,845.8274984,2.5,20
37,1970,6,Madhya Pradesh,Sehore,chickpea,43000,642.300264,20.57220112,8.962280314,153.4855703,0.246,433803.78,241002.1,433803.78,24.40402785,60.03767023,6.5,542.7324882,1.5,16
37,1970,6,Madhya Pradesh,Sehore,cotton,12100,22.25972439,34.13208459,10.36484365,150.7758198,0.307,8098.893,3599.508,8098.893,27.2878159,63.33517684,6,569.8348944,3,22
37,1971,6,Madhya Pradesh,Sehore,rice,6600,580.6974454,65.61460406,24.68015012,204.5127089,0.551,92500.65,44400.312,81400.572,25.21914316,84.61307653,6.5,1142.869851,2,18
37,1971,6,Madhya Pradesh,Sehore,maize,7400,767.7327133,3.225111212,10.54445631,152.5068606,0.211,167400.432,74400.192,105400.272,21.16712313,68.3715572,6,837.0913927,2.5,20
37,1971,6,Madhya Pradesh,Sehore,chickpea,43300,726.2653482,5.949183598,36.37119144,247.9072043,0.486,514801.494,286000.83,514801.494,20.00395369,57.47702422,6.5,498.656,1.5,16
37,1971,6,Madhya Pradesh,Sehore,cotton,11400,55.96134837,8.534500536,42.11707464,171.6158699,0.5,16199.514,7199.784,16199.514,31.06574671,68.34780864,6,751.9271186,3,22
37,1972,6,Madhya Pradesh,Sehore,rice,7800,472.4719373,57.04901851,16.5286619,184.5713998,0.439,95000.1,45600.048,83600.088,22.30997103,76.09988569,6.5,928.4504847,2,18
37,1972,6,Madhya Pradesh,Sehore,maize,7900,946.2755765,44.35810392,30.99178024,159.2627684,0.488,199800.243,88800.108,125800.153,20.27790066,75.83616852,6,795.7126705,2.5,20
37,1972,6,Madhya Pradesh,Sehore,chickpea,59400,598.0376221,16.00307836,19.67620201,99.84312062,0.277,655195.068,363997.26,655195.068,22.75436187,60.80199628,6.5,661.2649862,1.5,16
37,1972,6,Madhya Pradesh,Sehore,cotton,10900,69.73315686,33.26139031,4.919020469,12.82776367,0.154,21598.677,9599.412,21598.677,30.04007301,72.84494333,6,807.3207371,3,22
37,1973,6,Madhya Pradesh,Sehore,rice,7400,549.56579,28.59407525,23.31927299,203.1243847,0.442,120000.25,57600.12,105600.22,24.27373671,79.70049112,6.5,1049.834997,2,18
37,1973,6,Madhya Pradesh,Sehore,maize,7700,692.0722795,12.59692134,40.18352628,113.4236185,0.444,148500.891,66000.396,93500.561,23.708804,74.7413046,6,832.1669822,2.5,20
37,1973,6,Madhya Pradesh,Sehore,chickpea,66500,642.5443114,0,5.1225288,63.9525977,0.086,761399.73,422999.85,761399.73,20.68243168,51.80421409,6.5,766.1946879,1.5,16
37,1973,6,Madhya Pradesh,Sehore,cotton,9500,32.45786814,32.20758798,10.69007827,190.0279207,0.344,8100.27,3600.12,8100.27,31.00054922,71.41046941,6,927.8839925,3,22
37,1974,6,Madhya Pradesh,Sehore,rice,7900,406.2075159,50.81518512,6.559778803,153.786224,0.345,79999.35,38399.688,70399.428,25.14901919,83.44645237,6.5,1200.303429,2,18
37,1974,6,Madhya Pradesh,Sehore,maize,8000,959.7585417,18.26683912,11.60661382,242.8651204,0.348,175500,78000,110500,24.05126423,66.77267913,6,704.7509096,2.5,20
37,1974,6,Madhya Pradesh,Sehore,chickpea,79200,682.9703087,28.43711162,8.506429959,290.5725141,0.379,898199.28,498999.6,898199.28,25.28402382,64.32464574,6.5,751.0213824,1.5,16
37,1974,6,Madhya Pradesh,Sehore,cotton,9900,88.86244464,29.58279537,29.81482845,292.0317695,0.504,21600.513,9600.228,21600.513,29.19619831,58.66415556,6,767.0174038,3,22
37,1975,6,Madhya Pradesh,Sehore,rice,7400,540.3750405,19.4324114,31.77235895,99.91740042,0.332,105000.45,50400.216,92400.396,25.09865633,77.51334284,6.5,1397.950081,2,18
37,1975,6,Madhya Pradesh,Sehore,maize,7400,900.2963752,29.98929899,17.09655009,106.6526927,0.225,167400.432,74400.192,105400.272,23.44489397,65.7445542,6,982.343493,2.5,20
37,1975,6,Madhya Pradesh,Sehore,chickpea,77700,701.53984,30.2988335,15.12543606,98.08579682,0.313,923397.678,512998.71,923397.678,19.26943828,64.59998144,6.5,434.9680649,1.5,16
37,1975,6,Madhya Pradesh,Sehore,cotton,6500,31.63850085,25.6603626,11.95612052,140.5948518,0.304,5400.135,2400.06,5400.135,32.77593541,71.24164481,6,748.0923288,3,22
37,1976,6,Madhya Pradesh,Sehore,rice,8000,592.8564646,37.0884778,21.06718425,161.4613928,0.342,105000,50400,92400,25.36014208,77.75524752,6.5,1229.235552,2,18
37,1976,6,Madhya Pradesh,Sehore,maize,8100,1084.326735,15.68691899,25.87113128,118.5130464,0.334,240300.999,106800.444,151300.629,21.45413336,63.64290372,6,893.2859003,2.5,20
37,1976,6,Madhya Pradesh,Sehore,chickpea,81000,508.8873906,16.25785404,6.084556642,208.6151628,0.267,664206.48,369003.6,664206.48,18.32862199,55.11562807,6.5,602.9159066,1.5,16
37,1976,6,Madhya Pradesh,Sehore,cotton,6300,47.77609238,12.28071313,17.9762327,249.8096783,0.402,8100.162,3600.072,8100.162,30.19444038,65.46036312,6,900.5852206,3,22
37,1977,6,Madhya Pradesh,Sehore,rice,8300,493.385292,28.63597659,5.91832792,157.0944138,0.227,119999.325,57599.676,105599.406,26.73437483,80.14640771,6.5,1180.733909,2,18
37,1977,6,Madhya Pradesh,Sehore,maize,8800,827.0087113,21.85475151,13.1693341,238.6892274,0.372,191700.432,85200.192,120700.272,21.00529126,68.29954927,6,779.9730238,2.5,20
37,1977,6,Madhya Pradesh,Sehore,chickpea,67500,620.630616,3.865821127,24.66302319,204.9365607,0.355,689403.15,383001.75,689403.15,21.15290269,55.85148596,6.5,707.5184676,1.5,16
37,1977,6,Madhya Pradesh,Sehore,cotton,8300,48.1613767,30.73725527,1.585399487,276.4036057,0.329,10799.379,4799.724,10799.379,24.98288806,73.14212474,6,688.4438828,3,22
37,1978,6,Madhya Pradesh,Sehore,rice,8200,481.5581886,11.77853857,9.795102512,124.0699174,0.217,102500,49200,90200,25.36994115,76.89999559,6.5,1200.775418,2,18
37,1978,6,Madhya Pradesh,Sehore,maize,7600,795.5462259,32.31066946,18.26576628,194.7997772,0.405,170100.54,75600.24,107100.34,22.9055127,65.83574841,6,694.6565296,2.5,20
37,1978,6,Madhya Pradesh,Sehore,chickpea,63700,607.2987551,25.86726236,21.6806532,167.4237013,0.363,691204.878,384002.71,691204.878,23.41465962,65.73663682,6.5,519.7042021,1.5,16
37,1978,6,Madhya Pradesh,Sehore,cotton,6000,52.58076353,11.82133182,12.01787971,249.5374935,0.303,8100,3600,8100,26.45836239,63.58756284,6,571.1874853,3,22
37,1979,6,Madhya Pradesh,Sehore,rice,8500,280.7416262,36.70168897,17.03540307,111.9177647,0.344,62500.5,30000.24,55000.44,22.44329474,82.55959007,6.5,1150.172966,2,18
